"Depth","Column","Parameter","Process","Coefficient","SRC","R2","adjR2"
90,10,"SP_denitrification","Nitrification",-0.393448264501147,-0.630971085750618,0.94923315584255,0.947657633092836
90,10,"d18O_denitrification","Nitrification",0.12816456329433,0.133333197427263,0.94923315584255,0.947657633092836
90,10,"eta_SP_reduction","Nitrification",0.900495462643625,0.446226323178983,0.94923315584255,0.947657633092836
90,10,"eta_18O_reduction","Nitrification",-0.325881907847386,-0.620051656712151,0.94923315584255,0.947657633092836
90,10,"BD","Denitrification",7.71066014517303,0.110397103540467,0.98105047171906,0.980462382910341
90,10,"eta_SP_diffusion","Denitrification",-0.0836674946092676,-0.00564683961055048,0.98105047171906,0.980462382910341
90,10,"eta_18O_diffusion","Denitrification",-0.155035509609203,-0.0092906166556563,0.98105047171906,0.980462382910341
90,10,"SP_nitrification","Denitrification",0.0151871501042404,0.00686272783510116,0.98105047171906,0.980462382910341
90,10,"d18O_nitrification","Denitrification",-0.0328038474166559,-0.0226227879675509,0.98105047171906,0.980462382910341
90,10,"SP_denitrification","Denitrification",0.201791539117031,0.224784745108401,0.98105047171906,0.980462382910341
90,10,"d18O_denitrification","Denitrification",0.312971820111828,0.226160952825488,0.98105047171906,0.980462382910341
90,10,"eta_SP_reduction","Denitrification",-0.463485867464027,-0.159533616764841,0.98105047171906,0.980462382910341
90,10,"eta_18O_reduction","Denitrification",-0.696119372436354,-0.92001180458745,0.98105047171906,0.980462382910341
90,10,"BD","Reduction",26.0478098804147,0.814868113547563,0.825838663930266,0.820433656948792
90,10,"eta_SP_diffusion","Reduction",-0.102843586247688,-0.0151661690847213,0.825838663930266,0.820433656948792
90,10,"eta_18O_diffusion","Reduction",0.187148887013707,0.0245047683496314,0.825838663930266,0.820433656948792
90,10,"SP_nitrification","Reduction",0.105925788809053,0.104585671752839,0.825838663930266,0.820433656948792
90,10,"d18O_nitrification","Reduction",-0.0666344421240795,-0.10040841256134,0.825838663930266,0.820433656948792
90,10,"SP_denitrification","Reduction",-0.0637545279449019,-0.155176127414686,0.825838663930266,0.820433656948792
90,10,"d18O_denitrification","Reduction",-0.114635766783511,-0.181001645413407,0.825838663930266,0.820433656948792
90,10,"eta_SP_reduction","Reduction",0.124861956361041,0.0939065408543842,0.825838663930266,0.820433656948792
90,10,"eta_18O_reduction","Reduction",0.0768536610987359,0.221934200851173,0.825838663930266,0.820433656948792
90,11,"BD","Nitrification",-18.3545835157083,-0.496603255306283,0.881691550048286,0.878019908498061
90,11,"eta_SP_diffusion","Nitrification",0.534279507273238,0.0622030635616206,0.881691550048286,0.878019908498061
90,11,"eta_18O_diffusion","Nitrification",-0.0644256961906596,-0.0071936931879255,0.881691550048286,0.878019908498061
90,11,"SP_nitrification","Nitrification",0.00840575833487611,0.00696111258579483,0.881691550048286,0.878019908498061
90,11,"d18O_nitrification","Nitrification",0.0124434912959597,0.0167129281651033,0.881691550048286,0.878019908498061
90,11,"SP_denitrification","Nitrification",-0.304675378793541,-0.674482951710822,0.881691550048286,0.878019908498061
90,11,"d18O_denitrification","Nitrification",0.0399194434981311,0.0536200528115305,0.881691550048286,0.878019908498061
90,11,"eta_SP_reduction","Nitrification",0.591409271813329,0.383386226159423,0.881691550048286,0.878019908498061
90,11,"eta_18O_reduction","Nitrification",0.00969003985712816,0.0235466154065627,0.881691550048286,0.878019908498061
90,11,"BD","Denitrification",37.9215778067184,0.449945370319618,0.958320644000918,0.957027146745774
90,11,"eta_SP_diffusion","Denitrification",-0.197832783369014,-0.0101006629690288,0.958320644000918,0.957027146745774
90,11,"eta_18O_diffusion","Denitrification",0.191694760972443,0.00938666666467679,0.958320644000918,0.957027146745774
90,11,"SP_nitrification","Denitrification",0.0537753782984487,0.0195296110167161,0.958320644000918,0.957027146745774
90,11,"d18O_nitrification","Denitrification",-0.132640156272061,-0.0781256572692984,0.958320644000918,0.957027146745774
90,11,"SP_denitrification","Denitrification",0.121263119590625,0.117725546391744,0.958320644000918,0.957027146745774
90,11,"d18O_denitrification","Denitrification",0.355071673725363,0.20915446844055,0.958320644000918,0.957027146745774
90,11,"eta_SP_reduction","Denitrification",-0.242795462224692,-0.0690235518681358,0.958320644000918,0.957027146745774
90,11,"eta_18O_reduction","Denitrification",-0.749599963074226,-0.798805128608974,0.958320644000918,0.957027146745774
90,11,"BD","Reduction",113.029305950507,0.932173197482925,0.950671499754628,0.949140615264255
90,11,"eta_SP_diffusion","Reduction",-0.243199087895637,-0.00863069407322871,0.950671499754628,0.949140615264255
90,11,"eta_18O_diffusion","Reduction",-0.273745278732137,-0.00931708272599394,0.950671499754628,0.949140615264255
90,11,"SP_nitrification","Reduction",0.220909521495126,0.0557643591989246,0.950671499754628,0.949140615264255
90,11,"d18O_nitrification","Reduction",-0.141375807784751,-0.0578796532439828,0.950671499754628,0.949140615264255
90,11,"SP_denitrification","Reduction",-0.109221255185868,-0.0737023445392456,0.950671499754628,0.949140615264255
90,11,"d18O_denitrification","Reduction",-0.0025934362269402,-0.00106183944699069,0.950671499754628,0.949140615264255
90,11,"eta_SP_reduction","Reduction",0.254484423565581,0.0502863490323646,0.950671499754628,0.949140615264255
90,11,"eta_18O_reduction","Reduction",-0.194934181378376,-0.14438811565783,0.950671499754628,0.949140615264255
90,12,"BD","Nitrification",-40.2234270024556,-0.916560973912822,0.866397236289992,0.86225094362313
90,12,"eta_SP_diffusion","Nitrification",0.728041691261182,0.0725464728382321,0.866397236289992,0.86225094362313
90,12,"eta_18O_diffusion","Nitrification",0.130458152553755,0.0120538462695825,0.866397236289992,0.86225094362313
90,12,"SP_nitrification","Nitrification",-0.0881892265512087,-0.0650981266395133,0.866397236289992,0.86225094362313
90,12,"d18O_nitrification","Nitrification",-0.00505703503880114,-0.00571949092398509,0.866397236289992,0.86225094362313
90,12,"SP_denitrification","Nitrification",-0.0754326091783217,-0.142208414037362,0.866397236289992,0.86225094362313
90,12,"d18O_denitrification","Nitrification",0.0157661709453067,0.0190307285049399,0.866397236289992,0.86225094362313
90,12,"eta_SP_reduction","Nitrification",-0.133948131973271,-0.0786931814395126,0.866397236289992,0.86225094362313
90,12,"eta_18O_reduction","Nitrification",-0.0366315909093159,-0.0816055916644178,0.866397236289992,0.86225094362313
90,12,"BD","Denitrification",75.947857251876,0.78505146154817,0.676818913169629,0.66678915530248
90,12,"eta_SP_diffusion","Denitrification",-0.491332829068789,-0.0222093651351651,0.676818913169629,0.66678915530248
90,12,"eta_18O_diffusion","Denitrification",-2.90969827026963,-0.121955864458649,0.676818913169629,0.66678915530248
90,12,"SP_nitrification","Denitrification",0.159212523968517,0.0533126773412634,0.676818913169629,0.66678915530248
90,12,"d18O_nitrification","Denitrification",-0.00860518406132062,-0.00441491031196458,0.676818913169629,0.66678915530248
90,12,"SP_denitrification","Denitrification",0.142423220285519,0.121799995734992,0.676818913169629,0.66678915530248
90,12,"d18O_denitrification","Denitrification",0.0820319196862236,0.0449171679765631,0.676818913169629,0.66678915530248
90,12,"eta_SP_reduction","Denitrification",0.0327539784932932,0.00872900637159619,0.676818913169629,0.66678915530248
90,12,"eta_18O_reduction","Denitrification",0.240111266759053,0.242648150397167,0.676818913169629,0.66678915530248
90,12,"BD","Reduction",249.913940335056,0.987498154775516,0.975132987687378,0.974361252822504
90,12,"eta_SP_diffusion","Reduction",-0.188336084748382,-0.00325429642195638,0.975132987687378,0.974361252822504
90,12,"eta_18O_diffusion","Reduction",-2.06878693364609,-0.033146197016189,0.975132987687378,0.974361252822504
90,12,"SP_nitrification","Reduction",0.207287466994918,0.0265331932616969,0.975132987687378,0.974361252822504
90,12,"d18O_nitrification","Reduction",-0.0638595139321323,-0.0125242157258742,0.975132987687378,0.974361252822504
90,12,"SP_denitrification","Reduction",0.0923331396867694,0.0301847292816429,0.975132987687378,0.974361252822504
90,12,"d18O_denitrification","Reduction",-0.077774610015163,-0.0162791057059271,0.975132987687378,0.974361252822504
90,12,"eta_SP_reduction","Reduction",-0.15151896654635,-0.0154358645955668,0.975132987687378,0.974361252822504
90,12,"eta_18O_reduction","Reduction",0.170831842036257,0.0659927885197043,0.975132987687378,0.974361252822504
120,1,"BD","Nitrification",-3.96787026140465,-0.0937187640014763,0.933554537077902,0.931492436504458
120,1,"eta_SP_diffusion","Nitrification",0.0147162220193789,0.00160926975090356,0.933554537077902,0.931492436504458
120,1,"eta_18O_diffusion","Nitrification",0.0822671328934238,0.00809796610643433,0.933554537077902,0.931492436504458
120,1,"SP_nitrification","Nitrification",0.0614759081310276,0.044453384231611,0.933554537077902,0.931492436504458
120,1,"d18O_nitrification","Nitrification",-0.0209594475256768,-0.0233686313802053,0.933554537077902,0.931492436504458
120,1,"SP_denitrification","Nitrification",-0.334097760293963,-0.614458709322744,0.933554537077902,0.931492436504458
120,1,"d18O_denitrification","Nitrification",0.115711282127427,0.134131315831808,0.933554537077902,0.931492436504458
120,1,"eta_SP_reduction","Nitrification",0.836824755954,0.46815529501243,0.933554537077902,0.931492436504458
120,1,"eta_18O_reduction","Nitrification",-0.272711941924023,-0.608662608038493,0.933554537077902,0.931492436504458
120,1,"BD","Denitrification",22.72845977829,0.336675219030356,0.980311781549069,0.979700767873005
120,1,"eta_SP_diffusion","Denitrification",-0.0671098896245612,-0.00460247139002373,0.980311781549069,0.979700767873005
120,1,"eta_18O_diffusion","Denitrification",-0.00637292741660779,-0.000393423793134782,0.980311781549069,0.979700767873005
120,1,"SP_nitrification","Denitrification",-0.0232176421642138,-0.0105290708036052,0.980311781549069,0.979700767873005
120,1,"d18O_nitrification","Denitrification",-0.0318083315789765,-0.0222416188160027,0.980311781549069,0.979700767873005
120,1,"SP_denitrification","Denitrification",0.167847000000088,0.193599744403847,0.980311781549069,0.979700767873005
120,1,"d18O_denitrification","Denitrification",0.178175660361477,0.129531356187608,0.980311781549069,0.979700767873005
120,1,"eta_SP_reduction","Denitrification",-0.467597102058425,-0.164058708144595,0.980311781549069,0.979700767873005
120,1,"eta_18O_reduction","Denitrification",-0.613539860059482,-0.858790646828953,0.980311781549069,0.979700767873005
120,1,"BD","Reduction",64.4684690199746,0.940216785008336,0.898941945897429,0.895805661459763
120,1,"eta_SP_diffusion","Reduction",0.0286440687174174,0.00193409934588335,0.898941945897429,0.895805661459763
120,1,"eta_18O_diffusion","Reduction",-0.217519300099442,-0.0132208368035708,0.898941945897429,0.895805661459763
120,1,"SP_nitrification","Reduction",-0.0457306646045891,-0.0204182700690655,0.898941945897429,0.895805661459763
120,1,"d18O_nitrification","Reduction",-0.038497882705705,-0.026503415586174,0.898941945897429,0.895805661459763
120,1,"SP_denitrification","Reduction",-0.0733851782602807,-0.0833372274757483,0.898941945897429,0.895805661459763
120,1,"d18O_denitrification","Reduction",-0.177942603789744,-0.127363790250628,0.898941945897429,0.895805661459763
120,1,"eta_SP_reduction","Reduction",0.134425945544095,0.0464354944789298,0.898941945897429,0.895805661459763
120,1,"eta_18O_reduction","Reduction",-0.00699742101167181,-0.00964321891098398,0.898941945897429,0.895805661459763
120,2,"BD","Nitrification",-5.41960403311033,-0.140939774263835,0.900902481346669,0.8978270411126
120,2,"eta_SP_diffusion","Nitrification",-0.0476289848528694,-0.00553151789631865,0.900902481346669,0.8978270411126
120,2,"eta_18O_diffusion","Nitrification",-0.200209900183204,-0.0212562927558889,0.900902481346669,0.8978270411126
120,2,"SP_nitrification","Nitrification",-0.00541303104884814,-0.00422241564453858,0.900902481346669,0.8978270411126
120,2,"d18O_nitrification","Nitrification",-0.0162114207731125,-0.0198123484615527,0.900902481346669,0.8978270411126
120,2,"SP_denitrification","Nitrification",-0.347008963532533,-0.697249388798076,0.900902481346669,0.8978270411126
120,2,"d18O_denitrification","Nitrification",0.0973672360395193,0.122885102469858,0.900902481346669,0.8978270411126
120,2,"eta_SP_reduction","Nitrification",0.700426683745794,0.431721880772174,0.900902481346669,0.8978270411126
120,2,"eta_18O_reduction","Nitrification",-0.156142467835786,-0.379361710449976,0.900902481346669,0.8978270411126
120,2,"BD","Denitrification",27.8161698702459,0.358574391548833,0.974822663190073,0.974041297564938
120,2,"eta_SP_diffusion","Denitrification",0.0677314321462307,0.00389923294487149,0.974822663190073,0.974041297564938
120,2,"eta_18O_diffusion","Denitrification",-0.127163331890403,-0.00669236775985081,0.974822663190073,0.974041297564938
120,2,"SP_nitrification","Denitrification",0.0518274636873605,0.0200399367196981,0.974822663190073,0.974041297564938
120,2,"d18O_nitrification","Denitrification",-0.0776464932204448,-0.0470384120211397,0.974822663190073,0.974041297564938
120,2,"SP_denitrification","Denitrification",0.138883017688734,0.138328771352259,0.974822663190073,0.974041297564938
120,2,"d18O_denitrification","Denitrification",0.293017895873502,0.183314350955103,0.974822663190073,0.974041297564938
120,2,"eta_SP_reduction","Denitrification",-0.351529093286365,-0.107403535470516,0.974822663190073,0.974041297564938
120,2,"eta_18O_reduction","Denitrification",-0.728858980911782,-0.877792551091007,0.974822663190073,0.974041297564938
120,2,"BD","Reduction",70.2180490200462,0.884559438168827,0.926814476255139,0.924543201380299
120,2,"eta_SP_diffusion","Reduction",0.0114217337929157,0.000642565313802734,0.926814476255139,0.924543201380299
120,2,"eta_18O_diffusion","Reduction",0.351786037455574,0.0180922599764478,0.926814476255139,0.924543201380299
120,2,"SP_nitrification","Reduction",0.0873207848577464,0.0329951678681307,0.926814476255139,0.924543201380299
120,2,"d18O_nitrification","Reduction",-0.0484064667451439,-0.0286569859985031,0.926814476255139,0.924543201380299
120,2,"SP_denitrification","Reduction",-0.0886602797823146,-0.0862956281662845,0.926814476255139,0.924543201380299
120,2,"d18O_denitrification","Reduction",-0.0113077396831807,-0.00691312554529449,0.926814476255139,0.924543201380299
120,2,"eta_SP_reduction","Reduction",0.223701867203842,0.0667918133698249,0.926814476255139,0.924543201380299
120,2,"eta_18O_reduction","Reduction",-0.274945507724995,-0.323587198255462,0.926814476255139,0.924543201380299
120,3,"BD","Nitrification",-3.55089287714505,-0.0693140565472203,0.96066460258338,0.95944384887045
120,3,"eta_SP_diffusion","Nitrification",0.200194396108632,0.0176120451538976,0.96066460258338,0.95944384887045
120,3,"eta_18O_diffusion","Nitrification",0.177253693438126,0.0147093990148903,0.96066460258338,0.95944384887045
120,3,"SP_nitrification","Nitrification",-0.0443571939258344,-0.0266669160119374,0.96066460258338,0.95944384887045
120,3,"d18O_nitrification","Nitrification",0.0167085560264974,0.0153961541156066,0.96066460258338,0.95944384887045
120,3,"SP_denitrification","Nitrification",-0.379243105551396,-0.605985781074695,0.96066460258338,0.95944384887045
120,3,"d18O_denitrification","Nitrification",0.15731389396503,0.15987902155907,0.96066460258338,0.95944384887045
120,3,"eta_SP_reduction","Nitrification",0.822784207993553,0.40468970251504,0.96066460258338,0.95944384887045
120,3,"eta_18O_reduction","Nitrification",-0.33384780612735,-0.629332416712588,0.96066460258338,0.95944384887045
120,3,"BD","Denitrification",17.5683791224936,0.260813071346001,0.9782434785361,0.977568276145841
120,3,"eta_SP_diffusion","Denitrification",-0.182956014922003,-0.012241044560655,0.9782434785361,0.977568276145841
120,3,"eta_18O_diffusion","Denitrification",-0.255460193340197,-0.0161226633294887,0.9782434785361,0.977568276145841
120,3,"SP_nitrification","Denitrification",0.0803895531567024,0.0367554933359383,0.9782434785361,0.977568276145841
120,3,"d18O_nitrification","Denitrification",-0.0206972406724726,-0.0145043974988413,0.9782434785361,0.977568276145841
120,3,"SP_denitrification","Denitrification",0.186361335412987,0.226471974498238,0.9782434785361,0.977568276145841
120,3,"d18O_denitrification","Denitrification",0.257028545439537,0.198664227140853,0.9782434785361,0.977568276145841
120,3,"eta_SP_reduction","Denitrification",-0.455756165293814,-0.17048362513549,0.9782434785361,0.977568276145841
120,3,"eta_18O_reduction","Denitrification",-0.618776205273213,-0.887113307006899,0.9782434785361,0.977568276145841
120,3,"BD","Reduction",47.8961768145512,0.942613910117732,0.944382685918549,0.942656631343607
120,3,"eta_SP_diffusion","Reduction",0.0775564666689885,0.00687899730638394,0.944382685918549,0.942656631343607
120,3,"eta_18O_diffusion","Reduction",-0.0131860698635078,-0.00110322541595652,0.944382685918549,0.942656631343607
120,3,"SP_nitrification","Reduction",0.110121075623956,0.0667464886772097,0.944382685918549,0.942656631343607
120,3,"d18O_nitrification","Reduction",-0.0473720046589022,-0.0440092881782057,0.944382685918549,0.942656631343607
120,3,"SP_denitrification","Reduction",-0.0527740799847569,-0.0850187393535361,0.944382685918549,0.942656631343607
120,3,"d18O_denitrification","Reduction",-0.146521578254738,-0.150132680607674,0.944382685918549,0.942656631343607
120,3,"eta_SP_reduction","Reduction",0.0940793525064858,0.0466530215133903,0.944382685918549,0.942656631343607
120,3,"eta_18O_reduction","Reduction",0.117672941354319,0.223644094972668,0.944382685918549,0.942656631343607
120,4,"BD","Nitrification",-5.61076990080249,-0.126764463207759,0.920393471097843,0.917922923649156
120,4,"eta_SP_diffusion","Nitrification",0.122119930360835,0.0129448194820514,0.920393471097843,0.917922923649156
120,4,"eta_18O_diffusion","Nitrification",0.0263374038423173,0.00263264425624669,0.920393471097843,0.917922923649156
120,4,"SP_nitrification","Nitrification",0.00233418957829809,0.00156094350789964,0.920393471097843,0.917922923649156
120,4,"d18O_nitrification","Nitrification",0.00865106092147121,0.00904729248413123,0.920393471097843,0.917922923649156
120,4,"SP_denitrification","Nitrification",-0.309500041286707,-0.56463892143576,0.920393471097843,0.917922923649156
120,4,"d18O_denitrification","Nitrification",0.124590739416947,0.138208166037157,0.920393471097843,0.917922923649156
120,4,"eta_SP_reduction","Nitrification",0.759671942671824,0.434803269939781,0.920393471097843,0.917922923649156
120,4,"eta_18O_reduction","Nitrification",-0.269628794374598,-0.567404228805236,0.920393471097843,0.917922923649156
120,4,"BD","Denitrification",34.479340273202,0.541707613137264,0.972728538292632,0.971882182584472
120,4,"eta_SP_diffusion","Denitrification",-0.334313539118179,-0.0246430435307775,0.972728538292632,0.971882182584472
120,4,"eta_18O_diffusion","Denitrification",-0.267936269496992,-0.0186243725176333,0.972728538292632,0.971882182584472
120,4,"SP_nitrification","Denitrification",0.0352800912156502,0.0164063392626981,0.972728538292632,0.971882182584472
120,4,"d18O_nitrification","Denitrification",-0.0268557605904641,-0.0195306926389407,0.972728538292632,0.971882182584472
120,4,"SP_denitrification","Denitrification",0.155463829142329,0.197228825754806,0.972728538292632,0.971882182584472
120,4,"d18O_denitrification","Denitrification",0.150458375890961,0.116063386681017,0.972728538292632,0.971882182584472
120,4,"eta_SP_reduction","Denitrification",-0.453500875390603,-0.180499404367979,0.972728538292632,0.971882182584472
120,4,"eta_18O_reduction","Denitrification",-0.553112751717897,-0.809414346855225,0.972728538292632,0.971882182584472
120,4,"BD","Reduction",102.156623971593,0.970835266814078,0.956873999299591,0.955535606174406
120,4,"eta_SP_diffusion","Reduction",0.0991891789624045,0.00442260033903447,0.956873999299591,0.955535606174406
120,4,"eta_18O_diffusion","Reduction",-0.0437103511947327,-0.00183783898436048,0.956873999299591,0.955535606174406
120,4,"SP_nitrification","Reduction",-0.00142980564294243,-0.000402190692373506,0.956873999299591,0.955535606174406
120,4,"d18O_nitrification","Reduction",-0.0614211147543696,-0.0270191015442134,0.956873999299591,0.955535606174406
120,4,"SP_denitrification","Reduction",-0.0702429009351705,-0.0539034407847094,0.956873999299591,0.955535606174406
120,4,"d18O_denitrification","Reduction",-0.144993816233972,-0.0676552293153612,0.956873999299591,0.955535606174406
120,4,"eta_SP_reduction","Reduction",0.175733623815933,0.0423082954546011,0.956873999299591,0.955535606174406
120,4,"eta_18O_reduction","Reduction",0.00438387751090071,0.00388050867338696,0.956873999299591,0.955535606174406
120,5,"BD","Nitrification",-2.18433515646608,-0.0414819990108381,0.961389637725681,0.960191385103374
120,5,"eta_SP_diffusion","Nitrification",-0.0766588048345148,-0.00701147562699552,0.961389637725681,0.960191385103374
120,5,"eta_18O_diffusion","Nitrification",-0.0839277885474254,-0.00710963036888246,0.961389637725681,0.960191385103374
120,5,"SP_nitrification","Nitrification",0.0182681968210666,0.0103613946127833,0.961389637725681,0.960191385103374
120,5,"d18O_nitrification","Nitrification",0.00580494040401525,0.00567642590314359,0.961389637725681,0.960191385103374
120,5,"SP_denitrification","Nitrification",-0.447856411982228,-0.668787721886182,0.961389637725681,0.960191385103374
120,5,"d18O_denitrification","Nitrification",0.14492729087276,0.131989773978624,0.961389637725681,0.960191385103374
120,5,"eta_SP_reduction","Nitrification",1.00080832144497,0.476425857500071,0.961389637725681,0.960191385103374
120,5,"eta_18O_reduction","Nitrification",-0.312794032562515,-0.553355289373374,0.961389637725681,0.960191385103374
120,5,"BD","Denitrification",7.36732696490236,0.10403088155897,0.975283253906597,0.974516182476112
120,5,"eta_SP_diffusion","Denitrification",0.224605702816581,0.0152749605340709,0.975283253906597,0.974516182476112
120,5,"eta_18O_diffusion","Denitrification",0.0520747388647224,0.00328004858321247,0.975283253906597,0.974516182476112
120,5,"SP_nitrification","Denitrification",0.0255155179363295,0.0107606586196425,0.975283253906597,0.974516182476112
120,5,"d18O_nitrification","Denitrification",-0.0405360849919718,-0.0294734478184637,0.975283253906597,0.974516182476112
120,5,"SP_denitrification","Denitrification",0.241350955098624,0.267984977875771,0.975283253906597,0.974516182476112
120,5,"d18O_denitrification","Denitrification",0.274182660639434,0.185670125433494,0.975283253906597,0.974516182476112
120,5,"eta_SP_reduction","Denitrification",-0.507669490563577,-0.17969558798881,0.975283253906597,0.974516182476112
120,5,"eta_18O_reduction","Denitrification",-0.687667954841311,-0.904557807554226,0.975283253906597,0.974516182476112
120,5,"BD","Reduction",21.2209725094129,0.48729756117027,0.875837092378307,0.871983760762461
120,5,"eta_SP_diffusion","Reduction",0.0860277059867482,0.00951424390790146,0.875837092378307,0.871983760762461
120,5,"eta_18O_diffusion","Reduction",0.252626324504492,0.0258766707463032,0.875837092378307,0.871983760762461
120,5,"SP_nitrification","Reduction",0.0961504798096047,0.0659420648041497,0.875837092378307,0.871983760762461
120,5,"d18O_nitrification","Reduction",-0.00449978678154673,-0.00532056431517415,0.875837092378307,0.871983760762461
120,5,"SP_denitrification","Reduction",-0.0344106892712887,-0.0621343015647709,0.875837092378307,0.871983760762461
120,5,"d18O_denitrification","Reduction",-0.199962293189844,-0.220204796118237,0.875837092378307,0.871983760762461
120,5,"eta_SP_reduction","Reduction",0.142467120123573,0.0820063752189,0.875837092378307,0.871983760762461
120,5,"eta_18O_reduction","Reduction",0.329453101280974,0.70473811523314,0.875837092378307,0.871983760762461
120,6,"BD","Nitrification",-0.348102089506936,-0.00538733792734108,0.974279374982966,0.973481148689333
120,6,"eta_SP_diffusion","Nitrification",0.0107448349877725,0.000724413033198607,0.974279374982966,0.973481148689333
120,6,"eta_18O_diffusion","Nitrification",-0.0563778231407625,-0.00370362517184963,0.974279374982966,0.973481148689333
120,6,"SP_nitrification","Nitrification",-0.0462958205580039,-0.0221680653215892,0.974279374982966,0.973481148689333
120,6,"d18O_nitrification","Nitrification",0.0277878236221921,0.0196999566613286,0.974279374982966,0.973481148689333
120,6,"SP_denitrification","Nitrification",-0.44559884688984,-0.542526590991395,0.974279374982966,0.973481148689333
120,6,"d18O_denitrification","Nitrification",0.20051935429357,0.147645307604841,0.974279374982966,0.973481148689333
120,6,"eta_SP_reduction","Nitrification",1.09250694078165,0.387751589423391,0.974279374982966,0.973481148689333
120,6,"eta_18O_reduction","Nitrification",-0.541543724918224,-0.745497097031989,0.974279374982966,0.973481148689333
120,6,"BD","Denitrification",1.30169642148702,0.0231133102118925,0.96939210296772,0.968442202714994
120,6,"eta_SP_diffusion","Denitrification",-0.229284422056155,-0.0177356007388283,0.96939210296772,0.968442202714994
120,6,"eta_18O_diffusion","Denitrification",-0.256150039818003,-0.0193062533640874,0.96939210296772,0.968442202714994
120,6,"SP_nitrification","Denitrification",0.0356051856541378,0.0195606872997494,0.96939210296772,0.968442202714994
120,6,"d18O_nitrification","Denitrification",0.0100202704520466,0.00815032693501661,0.96939210296772,0.968442202714994
120,6,"SP_denitrification","Denitrification",0.258231217864235,0.360720283584099,0.96939210296772,0.968442202714994
120,6,"d18O_denitrification","Denitrification",0.21112081466714,0.178352521617652,0.96939210296772,0.968442202714994
120,6,"eta_SP_reduction","Denitrification",-0.603515878765611,-0.245755322452487,0.96939210296772,0.968442202714994
120,6,"eta_18O_reduction","Denitrification",-0.539090542029099,-0.851449687928844,0.96939210296772,0.968442202714994
120,6,"BD","Reduction",5.71631705579971,0.106597609683453,0.981809238205864,0.981244697322598
120,6,"eta_SP_diffusion","Reduction",0.0448751279003797,0.0036454888467597,0.981809238205864,0.981244697322598
120,6,"eta_18O_diffusion","Reduction",-0.067539832868885,-0.00534616397782667,0.981809238205864,0.981244697322598
120,6,"SP_nitrification","Reduction",0.0383613257214242,0.0221331477606432,0.981809238205864,0.981244697322598
120,6,"d18O_nitrification","Reduction",-0.0949410590339227,-0.0811014050782472,0.981809238205864,0.981244697322598
120,6,"SP_denitrification","Reduction",0.0315232817704542,0.0462457646120875,0.981809238205864,0.981244697322598
120,6,"d18O_denitrification","Reduction",-0.23593934885484,-0.209327987211527,0.981809238205864,0.981244697322598
120,6,"eta_SP_reduction","Reduction",0.00463763017259959,0.00198330297947972,0.981809238205864,0.981244697322598
120,6,"eta_18O_reduction","Reduction",0.57155320363058,0.948053097783825,0.981809238205864,0.981244697322598
120,7,"BD","Nitrification",-2.76194922372665,-0.0505451773539761,0.953796724217754,0.952362829452098
120,7,"eta_SP_diffusion","Nitrification",-0.280915258556993,-0.0235323839798188,0.953796724217754,0.952362829452098
120,7,"eta_18O_diffusion","Nitrification",-0.0422925527265617,-0.00334835837005651,0.953796724217754,0.952362829452098
120,7,"SP_nitrification","Nitrification",-0.0618359496762089,-0.0363621082449011,0.953796724217754,0.952362829452098
120,7,"d18O_nitrification","Nitrification",0.0207352202373336,0.0181156505580726,0.953796724217754,0.952362829452098
120,7,"SP_denitrification","Nitrification",-0.375905224499788,-0.576289744644171,0.953796724217754,0.952362829452098
120,7,"d18O_denitrification","Nitrification",0.161038807699612,0.158122524142884,0.953796724217754,0.952362829452098
120,7,"eta_SP_reduction","Nitrification",0.802785692769818,0.375424891889998,0.953796724217754,0.952362829452098
120,7,"eta_18O_reduction","Nitrification",-0.369784677824456,-0.670377005239727,0.953796724217754,0.952362829452098
120,7,"BD","Denitrification",21.5670980371561,0.314897194451378,0.974830894545234,0.974049784375948
120,7,"eta_SP_diffusion","Denitrification",0.353566659297647,0.0236306107256787,0.974830894545234,0.974049784375948
120,7,"eta_18O_diffusion","Denitrification",-0.244959869873002,-0.0154730532879521,0.974830894545234,0.974049784375948
120,7,"SP_nitrification","Denitrification",0.0828167309885963,0.0388543052839257,0.974830894545234,0.974049784375948
120,7,"d18O_nitrification","Denitrification",-0.0247308790466552,-0.0172384367565421,0.974830894545234,0.974049784375948
120,7,"SP_denitrification","Denitrification",0.180284950613315,0.220513432194903,0.974830894545234,0.974049784375948
120,7,"d18O_denitrification","Denitrification",0.247873354694482,0.194180708239361,0.974830894545234,0.974049784375948
120,7,"eta_SP_reduction","Denitrification",-0.376212074205469,-0.140368356327482,0.974830894545234,0.974049784375948
120,7,"eta_18O_reduction","Denitrification",-0.613126216909618,-0.886815199286477,0.974830894545234,0.974049784375948
120,7,"BD","Reduction",53.8207061595323,0.941829673008517,0.929027451669703,0.926824855342211
120,7,"eta_SP_diffusion","Reduction",0.524413084670036,0.0420071346364099,0.929027451669703,0.926824855342211
120,7,"eta_18O_diffusion","Reduction",-0.157779026536702,-0.011944727579717,0.929027451669703,0.926824855342211
120,7,"SP_nitrification","Reduction",0.0988507873798453,0.05558365434207,0.929027451669703,0.926824855342211
120,7,"d18O_nitrification","Reduction",-0.086557035574919,-0.0723113715904112,0.929027451669703,0.926824855342211
