"date","column","depth","increment","variety","moisture","N2O","CO2","SP","d18O","d15Nbulk","d15Nalpha","d15Nbeta","N2ONvolume","N2ONarea","theta_w","theta_a","Ds","dCdZ","F","F_top_in","F_top_out","F_bottom_in","F_bottom_out","F_out","SP_bottom","d18O_bottom","SP_top","d18O_top"
2016-01-04,"2",30,30,"Probus",0.211025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"2",60,30,"Probus",0.283471875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"2",7.5,15,"Probus",0.236436979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"2",90,30,"Probus",0.2959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"3",120,30,"CH Claro",0.293475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"3",30,30,"CH Claro",0.26195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"3",60,30,"CH Claro",0.23285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"3",7.5,15,"CH Claro",0.250279688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"3",90,30,"CH Claro",0.298325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"4",120,30,"Monte Calme 268",0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"4",30,30,"Monte Calme 268",0.241489063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"4",60,30,"Monte Calme 268",0.22315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"4",7.5,15,"Monte Calme 268",0.225575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"4",90,30,"Monte Calme 268",0.2862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"5",120,30,"Probus",0.3153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"5",30,30,"Probus",0.244975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"5",60,30,"Probus",0.259525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"5",7.5,15,"Probus",0.191625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"5",90,30,"Probus",0.3056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"6",120,30,"CH Claro",0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"6",30,30,"CH Claro",0.244975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"6",60,30,"CH Claro",0.3056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"6",7.5,15,"CH Claro",0.233708854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"6",90,30,"CH Claro",0.319442708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"7",120,30,"Monte Calme 268",0.30075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"7",30,30,"Monte Calme 268",0.232698438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"7",60,30,"Monte Calme 268",0.2765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"7",7.5,15,"Monte Calme 268",0.211025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"7",90,30,"Monte Calme 268",0.28135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"8",120,30,"CH Claro",0.316714583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"8",30,30,"CH Claro",0.254675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"8",60,30,"CH Claro",0.26195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"8",7.5,15,"CH Claro",0.186775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"8",90,30,"CH Claro",0.31045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"9",120,30,"Probus",0.327425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"9",30,30,"Probus",0.275338021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"9",60,30,"Probus",0.24255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"9",7.5,15,"Probus",0.188290625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"9",90,30,"Probus",0.223705729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"1",120,30,"Zinal",0.31045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"1",30,30,"Zinal",0.312875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"1",60,30,"Zinal",0.269225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"1",7.5,15,"Zinal",0.203851042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"1",90,30,"Zinal",0.317725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"10",120,30,"Zinal",0.327425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"10",30,30,"Zinal",0.225777083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"10",60,30,"Zinal",0.235275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"10",7.5,15,"Zinal",0.19405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"10",90,30,"Zinal",0.235275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"11",120,30,"Zinal",0.322575,NA,NA,-3.65,50.12,-1.17,-3,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"11",30,30,"Zinal",0.259525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"11",60,30,"Zinal",0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"11",7.5,15,"Zinal",0.191877604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"11",90,30,"Zinal",0.322575,NA,NA,-0.79,48.69,1.56,1.17,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"12",120,30,"Monte Calme 268",0.322575,NA,NA,0.96,48.64,4.21,4.69,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"12",30,30,"Monte Calme 268",0.215875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"12",60,30,"Monte Calme 268",0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"12",7.5,15,"Monte Calme 268",0.194252083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"12",90,30,"Monte Calme 268",0.29105,NA,NA,0.34,52.38,7.57,7.74,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"2",120,30,"Probus",0.298325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"2",30,30,"Probus",0.211025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"2",60,30,"Probus",0.28135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"2",7.5,15,"Probus",0.235224479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"2",90,30,"Probus",0.2959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"3",120,30,"CH Claro",0.293475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"3",30,30,"CH Claro",0.26195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"3",60,30,"CH Claro",0.23285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"3",7.5,15,"CH Claro",0.248107292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"3",90,30,"CH Claro",0.298325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"4",120,30,"Monte Calme 268",0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"4",30,30,"Monte Calme 268",0.240125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"4",60,30,"Monte Calme 268",0.22315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"4",7.5,15,"Monte Calme 268",0.22375625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"4",90,30,"Monte Calme 268",0.2862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"5",120,30,"Probus",0.3153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"5",30,30,"Probus",0.244975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"5",60,30,"Probus",0.259525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"5",7.5,15,"Probus",0.191726042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"5",90,30,"Probus",0.3056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"6",120,30,"CH Claro",0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"6",30,30,"CH Claro",0.244975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"6",60,30,"CH Claro",0.303326563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"6",7.5,15,"CH Claro",0.231233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"6",90,30,"CH Claro",0.3153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"7",120,30,"Monte Calme 268",0.30075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"7",30,30,"Monte Calme 268",0.230879688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"7",60,30,"Monte Calme 268",0.276651563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"7",7.5,15,"Monte Calme 268",0.210721875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"7",90,30,"Monte Calme 268",0.281400521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"8",120,30,"CH Claro",0.3153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"8",30,30,"CH Claro",0.254371875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"8",60,30,"CH Claro",0.262000521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"8",7.5,15,"CH Claro",0.186825521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"8",90,30,"CH Claro",0.31045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"9",120,30,"Probus",0.327425,NA,NA,-4.43,46.87,-3.74,-5.95,-1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"9",30,30,"Probus",0.267608333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"9",60,30,"Probus",0.24255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"9",7.5,15,"Probus",0.188240104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"9",90,30,"Probus",0.223907813,NA,NA,1.09,49.66,0.18,0.72,-0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-06,"1",120,30,"Zinal",0.313127604,2.782464977,23175.08794,10.89,45.72,1.49,6.94,-3.96,3.18828856424947,0.484422005240142,0.316563021,0.129780077126556,1.4077247535517e-07,-6.37376346666666e-07,-0.0976782741352482,0.0976782741352482,0,0,0,0,0,0,10.6,42.72
2016-01-06,"1",30,30,"Zinal",0.318988021,1.317282843,8096.338098,15.32,43.91,1.94,9.6,-5.72,1.50940905238173,0.202799206725673,0.265764323,0.269423800881743,1.60478798403968e-06,4.17857624444444e-06,7.30012476138256,0,7.30012476138256,0,1.52090251096363,8.82102727234619,12.32,42.08,19.42,43.94
2016-01-06,"1",60,30,"Zinal",0.271195313,2.171505655,21206.40996,12.32,42.08,-1.24,4.92,-7.4,2.48822059011295,0.691065487058218,0.295091667,0.188804027437759,4.90644775747178e-07,-2.84740937333333e-06,-1.52090251096363,1.52090251096363,0,0,1.39352181275913,1.39352181275913,10.6,42.72,15.32,43.91
2016-01-06,"1",7.5,15,"Zinal",0.212540625,0.377103188,560.5489613,19.42,43.94,5.62,15.33,-4.08,0.43210383303323,0.0980225124842948,0.212540625,0.415733759076763,6.81278548093019e-06,1.70004250666667e-06,12.6086555940846,0,12.6086555940846,7.30012476138256,0,12.6086555940846,15.32,43.91,15.1,49.6
2016-01-06,"1",90,30,"Zinal",0.319998438,2.973677881,27920.73292,10.6,42.72,-0.87,4.43,-6.17,3.40738994385333,0.447476986071148,0.2955968755,0.187415228137967,4.78721703333951e-07,-2.67390742e-06,-1.39352181275913,1.39352181275913,0,0,0.0976782741352482,0.0976782741352482,10.89,45.72,12.32,42.08
2016-01-06,"10",120,30,"Zinal",0.327425,0.822214979,19393.74221,20.16,39.81,-1.23,8.85,-11.31,0.942135349975446,0.10273586028362,0.28135,0.226579356846473,9.01011204848562e-07,3.45436566666664e-08,0.0338830727257581,0,0.0338830727257581,0,0,0.0338830727257581,0,0,20.96,38.23
2016-01-06,"10",30,30,"Zinal",0.227545313,1.200717335,5336.569636,13.59,31.82,-5.42,1.37,-12.22,1.37584242019971,0.562285905954922,0.211429167,0.418789115612033,6.98111676209638e-06,3.8757412e-06,29.4553345014603,0,29.4553345014603,5.98000022389258,0,29.4553345014603,20.84,38.49,28.2,38.31
2016-01-06,"10",60,30,"Zinal",0.237144271,0.814531432,20284.88614,20.84,38.49,-2.29,8.13,-12.71,0.933331154689802,0.354561251295442,0.232344792,0.361292843568465,4.26718774168499e-06,1.28728634333333e-06,5.98000022389258,0,5.98000022389258,0.037562906956817,0,5.98000022389258,20.96,38.23,13.59,31.82
2016-01-06,"10",7.5,15,"Zinal",0.195313021,0.328675565,740.5609354,28.2,38.31,2.69,16.79,-11.41,0.376613022589622,0.0951666632394944,0.195313021,0.463091799118257,9.76103656577639e-06,1.05434086666667e-06,11.2036947447719,0,11.2036947447719,29.4553345014603,0,11.2036947447719,13.59,31.82,15.1,49.6
2016-01-06,"10",90,30,"Zinal",0.235275,0.811851882,20675.26399,20.96,38.23,-2.79,7.69,-13.27,0.930260791291537,0.358611585822547,0.2362096355,0.35066853311722,3.86308528667089e-06,8.93183333333325e-09,0.037562906956817,0,0.037562906956817,0.0338830727257581,0,0.037562906956817,20.16,39.81,20.84,38.49
2016-01-06,"11",120,30,"Zinal",0.322575,13.50964954,26976.7971,NA,NA,NA,NA,NA,15.4800371222786,1.91326687117491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-06,"11",30,30,"Zinal",0.262707813,1.999221001,7899.85926,3.23,39.26,-6.23,-4.62,-7.85,2.29080815305287,0.694566882828206,0.227924219,0.373444833661826,4.76465029757824e-06,7.73584734666667e-06,40.1257543189108,0,40.1257543189108,0,3.92872766178877,44.0544819806995,-0.31,38.5,19.35,42.71
2016-01-06,"11",60,30,"Zinal",0.322575,3.962549532,18026.68863,-0.31,38.5,-7.58,-7.74,-7.43,4.54048890554919,0.561185153065432,0.2926414065,0.195539702048755,5.51437014287533e-07,-6.54442843666667e-06,-3.92872766178877,3.92872766178877,0,NA,NA,NA,NA,NA,3.23,39.26
2016-01-06,"11",7.5,15,"Zinal",0.193140625,0.258655348,569.9556054,19.35,42.71,5.4,15.08,-4.28,0.296380330004911,0.0758583794498315,0.193140625,0.469063634595436,1.01869630586366e-05,1.20737973333334e-07,1.33897633233943,0,1.33897633233943,40.1257543189108,0,1.33897633233943,3.23,39.26,15.1,49.6
2016-01-06,"11",90,30,"Zinal",0.322575,9.899216688,23099.66144,NA,NA,NA,NA,NA,11.3430212499591,1.40194927215945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-06,"12",120,30,"Monte Calme 268",0.322575,7.134090094,37662.25477,NA,NA,NA,NA,NA,8.17459987853986,1.01034584149748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-06,"12",30,30,"Monte Calme 268",0.220522917,2.0203005,16002.37153,5.01,47.81,4.22,6.72,1.71,2.31496210509085,0.994859603191673,0.2086757815,0.426358069528008,7.41062699741298e-06,7.4469398e-06,60.0782238810314,0,60.0782238810314,0,9.74265681337155,69.820880694403,5.27,49.92,25.41,43.62
2016-01-06,"12",60,30,"Monte Calme 268",0.228353646,2.538152346,22772.04233,5.27,49.92,5.58,8.21,2.94,2.90834284203634,1.18154282995583,0.2244382815,0.383027545669087,5.18452344950839e-06,-1.72617282e-06,-9.74265681337155,9.74265681337155,0,NA,NA,NA,NA,NA,5.01,47.81
2016-01-06,"12",7.5,15,"Monte Calme 268",0.196828646,0.344739045,651.062915,25.41,43.62,5.6,18.3,-7.1,0.395019367326895,0.0989197262174116,0.196828646,0.458925402593361,9.47136825750467e-06,1.2685206e-06,13.0796021708526,0,13.0796021708526,60.0782238810314,0,13.0796021708526,5.01,47.81,15.1,49.6
2016-01-06,"12",90,30,"Monte Calme 268",0.293171875,5.897793563,35901.94262,NA,NA,NA,NA,NA,6.75798902291701,1.43137674162487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-06,"2",120,30,"Probus",0.297061979,2.398952148,33225.87583,5.51,43.37,1.22,3.97,-1.54,2.74884024161074,0.550138640687868,0.2967083335,0.184359871602697,4.53207616889443e-07,1.63993322666667e-06,0.809110157059662,0,0.809110157059662,0,0,0.809110157059662,0,0,7.51,45.75
2016-01-06,"2",30,30,"Probus",0.217643229,0.468482137,3333.381004,15.58,44.02,4.39,12.18,-3.4,0.536810436896382,0.235332900592624,0.231081771,0.364764841130705,4.40541479089537e-06,7.77709666666667e-07,3.72982615693642,0,3.72982615693642,0,1.56187399022337,5.29170014715978,13.5,45.29,17.39,43.62
2016-01-06,"2",60,30,"Probus",0.287513542,0.644577388,6315.788724,13.5,45.29,4.77,11.52,-1.98,0.738589247994762,0.16897454322522,0.2525783855,0.30567145064834,2.44419198654176e-06,-5.8698417e-07,-1.56187399022337,1.56187399022337,0,0,2.61079718988864,2.61079718988864,7.51,45.75,15.58,44.02
2016-01-06,"2",7.5,15,"Probus",0.244520313,0.293497462,629.4681845,17.39,43.62,5.29,13.98,-3.4,0.336304179734817,0.0601580606833894,0.244520313,0.327822791026971,3.08611325706722e-06,5.85299493333333e-07,1.9664110043315,0,1.9664110043315,3.72982615693642,0,1.9664110043315,15.58,44.02,15.1,49.6
2016-01-06,"2",90,30,"Probus",0.296354688,1.90697218,26974.48257,7.51,45.75,3.2,6.96,-0.56,2.1851048060239,0.441952066936165,0.291934115,0.19748401996888,5.69921327676442e-07,-4.20798264e-06,-2.61079718988864,2.61079718988864,0,0.809110157059662,0,0,5.51,43.37,13.5,45.29
2016-01-06,"3",120,30,"CH Claro",0.296455729,1.846832762,19804.77701,13.13,43.21,1.41,7.98,-5.15,2.11619403077427,0.427372934496242,0.2978197915,0.181304515067427,4.28661399766368e-07,2.03499592666667e-06,0.949647019748409,0,0.949647019748409,0,0,0.949647019748409,0,0,13.86,44.71
2016-01-06,"3",30,30,"CH Claro",0.264930729,0.62738103,7080.052545,15.52,42,1.75,9.51,-6.01,0.718884794565395,0.213169878485993,0.278445052,0.234564950414938,1.01126426003667e-06,1.32830932444444e-06,1.46233935365702,0,1.46233935365702,0,2.29388873714009,3.75622809079712,14.33,42.56,17.53,43.32
2016-01-06,"3",60,30,"CH Claro",0.233708854,0.862269723,13119.34917,14.33,42.56,1.82,8.99,-5.35,0.988032093796039,0.385524385217214,0.2493197915,0.314629203864108,2.69120762631496e-06,-7.8296231e-07,-2.29388873714009,2.29388873714009,0,0,2.12823028130982,2.12823028130982,13.86,44.71,15.52,42
