,day_column_depth,date_R,column,depth,increment,variety,moisture,concNO3N,NO3N_ha,N2O,CO2,mgN2ONm3,mgCO2Cm3,gN2ONha,gCO2Cha,CN,d15Nbulk,d15Nalpha,d15Nbeta,SP,d18O
7677,2016003 C12 7.5,2016003,C12,7.5,15,Monte Calme 268,0.19405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7678,2016003 C12 90,2016003,C12,90,30,Monte Calme 268,0.29105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7679,2016003 C2 120,2016003,C2,120,30,Probus,0.297920833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7680,2016003 C2 30,2016003,C2,30,30,Probus,0.211025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7681,2016003 C2 60,2016003,C2,60,30,Probus,0.283775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7682,2016003 C2 7.5,2016003,C2,7.5,15,Probus,0.239973438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7683,2016003 C2 90,2016003,C2,90,30,Probus,0.2959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7684,2016003 C3 120,2016003,C3,120,30,CH Claro,0.293475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7685,2016003 C3 30,2016003,C3,30,30,CH Claro,0.26195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7686,2016003 C3 60,2016003,C3,60,30,CH Claro,0.23285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7687,2016003 C3 7.5,2016003,C3,7.5,15,CH Claro,0.256039063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7688,2016003 C3 90,2016003,C3,90,30,CH Claro,0.298325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7689,2016003 C4 120,2016003,C4,120,30,Monte Calme 268,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7690,2016003 C4 30,2016003,C4,30,30,Monte Calme 268,0.24255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7691,2016003 C4 60,2016003,C4,60,30,Monte Calme 268,0.22315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7692,2016003 C4 7.5,2016003,C4,7.5,15,Monte Calme 268,0.225575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7693,2016003 C4 90,2016003,C4,90,30,Monte Calme 268,0.2862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7694,2016003 C5 120,2016003,C5,120,30,Probus,0.3153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7695,2016003 C5 30,2016003,C5,30,30,Probus,0.244975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7696,2016003 C5 60,2016003,C5,60,30,Probus,0.259525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7697,2016003 C5 7.5,2016003,C5,7.5,15,Probus,0.191726042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7698,2016003 C5 90,2016003,C5,90,30,Probus,0.3056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7699,2016003 C6 120,2016003,C6,120,30,CH Claro,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7700,2016003 C6 30,2016003,C6,30,30,CH Claro,0.244975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7701,2016003 C6 60,2016003,C6,60,30,CH Claro,0.3056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7702,2016003 C6 7.5,2016003,C6,7.5,15,CH Claro,0.236740104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7703,2016003 C6 90,2016003,C6,90,30,CH Claro,0.32015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7704,2016003 C7 120,2016003,C7,120,30,Monte Calme 268,0.30075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7705,2016003 C7 30,2016003,C7,30,30,Monte Calme 268,0.23285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7706,2016003 C7 60,2016003,C7,60,30,Monte Calme 268,0.2765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7707,2016003 C7 7.5,2016003,C7,7.5,15,Monte Calme 268,0.211126042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7708,2016003 C7 90,2016003,C7,90,30,Monte Calme 268,0.28135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7709,2016003 C8 120,2016003,C8,120,30,CH Claro,0.317725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7710,2016003 C8 30,2016003,C8,30,30,CH Claro,0.254675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7711,2016003 C8 60,2016003,C8,60,30,CH Claro,0.26195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7712,2016003 C8 7.5,2016003,C8,7.5,15,CH Claro,0.186775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7713,2016003 C8 90,2016003,C8,90,30,CH Claro,0.311207813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7714,2016003 C9 120,2016003,C9,120,30,Probus,0.327425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7715,2016003 C9 30,2016003,C9,30,30,Probus,0.285543229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7716,2016003 C9 60,2016003,C9,60,30,Probus,0.241590104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7717,2016003 C9 7.5,2016003,C9,7.5,15,Probus,0.188694792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7718,2016003 C9 90,2016003,C9,90,30,Probus,0.224413021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7719,2016004 C1 120,2016004,C1,120,30,Zinal,0.31045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7720,2016004 C1 30,2016004,C1,30,30,Zinal,0.312875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7721,2016004 C1 60,2016004,C1,60,30,Zinal,0.269225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7722,2016004 C1 7.5,2016004,C1,7.5,15,Zinal,0.206175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7723,2016004 C1 90,2016004,C1,90,30,Zinal,0.317725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7724,2016004 C10 120,2016004,C10,120,30,Zinal,0.327425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7725,2016004 C10 30,2016004,C10,30,30,Zinal,0.225575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7726,2016004 C10 60,2016004,C10,60,30,Zinal,0.235275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7727,2016004 C10 7.5,2016004,C10,7.5,15,Zinal,0.19405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7728,2016004 C10 90,2016004,C10,90,30,Zinal,0.235275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7729,2016004 C11 120,2016004,C11,120,30,Zinal,0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7730,2016004 C11 30,2016004,C11,30,30,Zinal,0.259525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7731,2016004 C11 60,2016004,C11,60,30,Zinal,0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7732,2016004 C11 7.5,2016004,C11,7.5,15,Zinal,0.191625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7733,2016004 C11 90,2016004,C11,90,30,Zinal,0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7734,2016004 C12 120,2016004,C12,120,30,Monte Calme 268,0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7735,2016004 C12 30,2016004,C12,30,30,Monte Calme 268,0.218148438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7736,2016004 C12 60,2016004,C12,60,30,Monte Calme 268,0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7737,2016004 C12 7.5,2016004,C12,7.5,15,Monte Calme 268,0.19405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7738,2016004 C12 90,2016004,C12,90,30,Monte Calme 268,0.29105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7739,2016004 C2 120,2016004,C2,120,30,Probus,0.298325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7740,2016004 C2 30,2016004,C2,30,30,Probus,0.211025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7741,2016004 C2 60,2016004,C2,60,30,Probus,0.283471875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7742,2016004 C2 7.5,2016004,C2,7.5,15,Probus,0.236436979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7743,2016004 C2 90,2016004,C2,90,30,Probus,0.2959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7744,2016004 C3 120,2016004,C3,120,30,CH Claro,0.293475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7745,2016004 C3 30,2016004,C3,30,30,CH Claro,0.26195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7746,2016004 C3 60,2016004,C3,60,30,CH Claro,0.23285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7747,2016004 C3 7.5,2016004,C3,7.5,15,CH Claro,0.250279688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7748,2016004 C3 90,2016004,C3,90,30,CH Claro,0.298325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7749,2016004 C4 120,2016004,C4,120,30,Monte Calme 268,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7750,2016004 C4 30,2016004,C4,30,30,Monte Calme 268,0.241489063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7751,2016004 C4 60,2016004,C4,60,30,Monte Calme 268,0.22315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7752,2016004 C4 7.5,2016004,C4,7.5,15,Monte Calme 268,0.225575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7753,2016004 C4 90,2016004,C4,90,30,Monte Calme 268,0.2862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7754,2016004 C5 120,2016004,C5,120,30,Probus,0.3153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7755,2016004 C5 30,2016004,C5,30,30,Probus,0.244975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7756,2016004 C5 60,2016004,C5,60,30,Probus,0.259525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7757,2016004 C5 7.5,2016004,C5,7.5,15,Probus,0.191625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7758,2016004 C5 90,2016004,C5,90,30,Probus,0.3056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7759,2016004 C6 120,2016004,C6,120,30,CH Claro,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7760,2016004 C6 30,2016004,C6,30,30,CH Claro,0.244975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7761,2016004 C6 60,2016004,C6,60,30,CH Claro,0.3056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7762,2016004 C6 7.5,2016004,C6,7.5,15,CH Claro,0.233708854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7763,2016004 C6 90,2016004,C6,90,30,CH Claro,0.319442708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7764,2016004 C7 120,2016004,C7,120,30,Monte Calme 268,0.30075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7765,2016004 C7 30,2016004,C7,30,30,Monte Calme 268,0.232698438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7766,2016004 C7 60,2016004,C7,60,30,Monte Calme 268,0.2765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7767,2016004 C7 7.5,2016004,C7,7.5,15,Monte Calme 268,0.211025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7768,2016004 C7 90,2016004,C7,90,30,Monte Calme 268,0.28135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7769,2016004 C8 120,2016004,C8,120,30,CH Claro,0.316714583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7770,2016004 C8 30,2016004,C8,30,30,CH Claro,0.254675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7771,2016004 C8 60,2016004,C8,60,30,CH Claro,0.26195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7772,2016004 C8 7.5,2016004,C8,7.5,15,CH Claro,0.186775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7773,2016004 C8 90,2016004,C8,90,30,CH Claro,0.31045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7774,2016004 C9 120,2016004,C9,120,30,Probus,0.327425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7775,2016004 C9 30,2016004,C9,30,30,Probus,0.275338021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7776,2016004 C9 60,2016004,C9,60,30,Probus,0.24255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7777,2016004 C9 7.5,2016004,C9,7.5,15,Probus,0.188290625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7778,2016004 C9 90,2016004,C9,90,30,Probus,0.223705729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7779,2016005 C1 120,2016005,C1,120,30,Zinal,0.31045,24,22.3524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7780,2016005 C1 30,2016005,C1,30,30,Zinal,0.312875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7781,2016005 C1 60,2016005,C1,60,30,Zinal,0.269225,15,12.115125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7782,2016005 C1 7.5,2016005,C1,7.5,15,Zinal,0.203851042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7783,2016005 C1 90,2016005,C1,90,30,Zinal,0.317725,20,19.0635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7784,2016005 C10 120,2016005,C10,120,30,Zinal,0.327425,19,18.663225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7785,2016005 C10 30,2016005,C10,30,30,Zinal,0.225777083,21,14.22395625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7786,2016005 C10 60,2016005,C10,60,30,Zinal,0.235275,11,7.764075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7787,2016005 C10 7.5,2016005,C10,7.5,15,Zinal,0.19405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7788,2016005 C10 90,2016005,C10,90,30,Zinal,0.235275,17,11.999025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7789,2016005 C11 120,2016005,C11,120,30,Zinal,0.322575,16,15.4836,NA,NA,NA,NA,NA,NA,NA,-1.17,-3,0.66,-3.65,50.12
7790,2016005 C11 30,2016005,C11,30,30,Zinal,0.259525,13,10.121475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7791,2016005 C11 60,2016005,C11,60,30,Zinal,0.322575,11,10.644975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7792,2016005 C11 7.5,2016005,C11,7.5,15,Zinal,0.191877604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7793,2016005 C11 90,2016005,C11,90,30,Zinal,0.322575,14,13.54815,NA,NA,NA,NA,NA,NA,NA,1.56,1.17,1.96,-0.79,48.69
7794,2016005 C12 120,2016005,C12,120,30,Monte Calme 268,0.322575,2,1.93545,NA,NA,NA,NA,NA,NA,NA,4.21,4.69,3.73,0.96,48.64
7795,2016005 C12 30,2016005,C12,30,30,Monte Calme 268,0.215875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7796,2016005 C12 60,2016005,C12,60,30,Monte Calme 268,0.228,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7797,2016005 C12 7.5,2016005,C12,7.5,15,Monte Calme 268,0.194252083,30,8.74134375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7798,2016005 C12 90,2016005,C12,90,30,Monte Calme 268,0.29105,0,0,NA,NA,NA,NA,NA,NA,NA,7.57,7.74,7.4,0.34,52.38
7799,2016005 C2 120,2016005,C2,120,30,Probus,0.298325,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7800,2016005 C2 30,2016005,C2,30,30,Probus,0.211025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7801,2016005 C2 60,2016005,C2,60,30,Probus,0.28135,10,8.4405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7802,2016005 C2 7.5,2016005,C2,7.5,15,Probus,0.235224479,102,35.98934531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7803,2016005 C2 90,2016005,C2,90,30,Probus,0.2959,15,13.3155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7804,2016005 C3 120,2016005,C3,120,30,CH Claro,0.293475,15,13.206375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7805,2016005 C3 30,2016005,C3,30,30,CH Claro,0.26195,7,5.50095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7806,2016005 C3 60,2016005,C3,60,30,CH Claro,0.23285,7,4.88985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7807,2016005 C3 7.5,2016005,C3,7.5,15,CH Claro,0.248107292,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7808,2016005 C3 90,2016005,C3,90,30,CH Claro,0.298325,11,9.844725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7809,2016005 C4 120,2016005,C4,120,30,Monte Calme 268,0.325,2,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7810,2016005 C4 30,2016005,C4,30,30,Monte Calme 268,0.240125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7811,2016005 C4 60,2016005,C4,60,30,Monte Calme 268,0.22315,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7812,2016005 C4 7.5,2016005,C4,7.5,15,Monte Calme 268,0.22375625,30,10.06903125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7813,2016005 C4 90,2016005,C4,90,30,Monte Calme 268,0.2862,5,4.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7814,2016005 C5 120,2016005,C5,120,30,Probus,0.3153,5,4.7295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7815,2016005 C5 30,2016005,C5,30,30,Probus,0.244975,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7816,2016005 C5 60,2016005,C5,60,30,Probus,0.259525,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7817,2016005 C5 7.5,2016005,C5,7.5,15,Probus,0.191726042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7818,2016005 C5 90,2016005,C5,90,30,Probus,0.3056,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7819,2016005 C6 120,2016005,C6,120,30,CH Claro,0.325,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7820,2016005 C6 30,2016005,C6,30,30,CH Claro,0.244975,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7821,2016005 C6 60,2016005,C6,60,30,CH Claro,0.303326563,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7822,2016005 C6 7.5,2016005,C6,7.5,15,CH Claro,0.231233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7823,2016005 C6 90,2016005,C6,90,30,CH Claro,0.3153,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7824,2016005 C7 120,2016005,C7,120,30,Monte Calme 268,0.30075,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7825,2016005 C7 30,2016005,C7,30,30,Monte Calme 268,0.230879688,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7826,2016005 C7 60,2016005,C7,60,30,Monte Calme 268,0.276651563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7827,2016005 C7 7.5,2016005,C7,7.5,15,Monte Calme 268,0.210721875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7828,2016005 C7 90,2016005,C7,90,30,Monte Calme 268,0.281400521,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7829,2016005 C8 120,2016005,C8,120,30,CH Claro,0.3153,18,17.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7830,2016005 C8 30,2016005,C8,30,30,CH Claro,0.254371875,4,3.0524625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7831,2016005 C8 60,2016005,C8,60,30,CH Claro,0.262000521,19,14.93402969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7832,2016005 C8 7.5,2016005,C8,7.5,15,CH Claro,0.186825521,26,7.286195313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7833,2016005 C8 90,2016005,C8,90,30,CH Claro,0.31045,7,6.51945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7834,2016005 C9 120,2016005,C9,120,30,Probus,0.327425,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.74,-5.95,-1.52,-4.43,46.87
7835,2016005 C9 30,2016005,C9,30,30,Probus,0.267608333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7836,2016005 C9 60,2016005,C9,60,30,Probus,0.24255,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7837,2016005 C9 7.5,2016005,C9,7.5,15,Probus,0.188240104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7838,2016005 C9 90,2016005,C9,90,30,Probus,0.223907813,5,3.358617188,NA,NA,NA,NA,NA,NA,NA,0.18,0.72,-0.37,1.09,49.66
7839,2016006 C1 120,2016006,C1,120,30,Zinal,0.313127604,NA,NA,2.782464977,23175.08794,3.242696219,11575.00438,0.492688591,1758.682347,NA,1.49,6.94,-3.96,10.89,45.72
7840,2016006 C1 30,2016006,C1,30,30,Zinal,0.318988021,NA,NA,1.317282843,8096.338098,1.535166886,4043.788278,0.206259945,543.3100171,NA,1.94,9.6,-5.72,15.32,43.91
7841,2016006 C1 60,2016006,C1,60,30,Zinal,0.271195313,NA,NA,2.171505655,21206.40996,2.530681692,10591.73061,0.702858417,2941.692364,NA,-1.24,4.92,-7.4,12.32,42.08
7842,2016006 C1 7.5,2016006,C1,7.5,15,Zinal,0.212540625,NA,NA,0.377103188,560.5489613,0.439477619,279.9711785,0.099695252,63.51130503,NA,5.62,15.33,-4.08,19.42,43.94
7843,2016006 C1 90,2016006,C1,90,30,Zinal,0.319998438,NA,NA,2.973677881,27920.73292,3.46553653,13945.2591,0.455113117,1831.367318,NA,-0.87,4.43,-6.17,10.6,42.72
7844,2016006 C10 120,2016006,C10,120,30,Zinal,0.327425,NA,NA,0.822214979,19393.74221,0.958212745,9686.377529,0.104489032,1056.258348,NA,-1.23,8.85,-11.31,20.16,39.81
7845,2016006 C10 30,2016006,C10,30,30,Zinal,0.227545313,NA,NA,1.200717335,5336.569636,1.39932096,2665.397304,0.571881231,1089.30741,NA,-5.42,1.37,-12.22,13.59,31.82
7846,2016006 C10 60,2016006,C10,60,30,Zinal,0.237144271,NA,NA,0.814531432,20284.88614,0.949258308,10131.46731,0.360611785,3848.822269,NA,-2.29,8.13,-12.71,20.84,38.49
7847,2016006 C10 7.5,2016006,C10,7.5,15,Zinal,0.195313021,NA,NA,0.328675565,740.5609354,0.383039866,369.8797646,0.096790668,93.46523068,NA,2.69,16.79,-11.41,28.2,38.31
7848,2016006 C10 90,2016006,C10,90,30,Zinal,0.235275,NA,NA,0.811851882,20675.26399,0.946135549,10326.44501,0.364731237,3980.800714,NA,-2.79,7.69,-13.27,20.96,38.23
7849,2016006 C11 120,2016006,C11,120,30,Zinal,0.322575,NA,NA,13.50964954,26976.7971,15.74420158,13473.80193,1.945916476,1665.304719,NA,NA,NA,NA,NA,NA
7850,2016006 C11 30,2016006,C11,30,30,Zinal,0.262707813,NA,NA,1.999221001,7899.85926,2.329900442,3945.65517,0.706419564,1196.312062,NA,-6.23,-4.62,-7.85,3.23,39.26
7851,2016006 C11 60,2016006,C11,60,30,Zinal,0.322575,NA,NA,3.962549532,18026.68863,4.617971651,9003.590425,0.570761692,1112.805554,NA,-7.58,-7.74,-7.43,-0.31,38.5
