"variable","column","depth","bandwidth","cost"
"SP",10,30,48.0153843061132,10.2257102868469
"d18O",10,30,48.0153843061132,2.68384366335073
"N2O",11,30,48.0153843061132,0.802020964392451
"SP",11,30,48.0153843061132,6.37281470119878
"d18O",11,30,48.0153843061132,4.07840328840234
"N2O",12,30,48.0153843061132,2.56828871458432
"SP",12,30,48.0153843061132,4.72737073676528
"d18O",12,30,48.0153843061132,3.11084003822296
"N2O",1,60,48.0153843061132,0.651536990133013
"SP",1,60,48.0153843061132,3.68915146760963
"d18O",1,60,48.0153843061132,3.36260953089341
"N2O",2,60,48.0153843061132,1.19583070388936
"SP",2,60,48.0153843061132,4.7779562887151
"d18O",2,60,48.0153843061132,3.19081150729073
"N2O",3,60,48.0153843061132,1.55004560946862
"SP",3,60,48.0153843061132,5.72147813840461
"d18O",3,60,48.0153843061132,3.30214282700096
"N2O",4,60,48.0153843061132,3.18227951639364
"SP",4,60,48.0153843061132,6.76044884038958
"d18O",4,60,48.0153843061132,3.79158789792511
"N2O",5,60,48.0153843061132,0.363447808554942
"SP",5,60,48.0153843061132,7.2507688518396
"d18O",5,60,48.0153843061132,1.55611545185457
"N2O",6,60,48.0153843061132,0.328760396791536
"SP",6,60,48.0153843061132,9.80040245027862
"d18O",6,60,48.0153843061132,1.4551194712304
"N2O",7,60,48.0153843061132,2.26391126349292
"SP",7,60,48.0153843061132,5.99726147275461
"d18O",7,60,48.0153843061132,4.13192214364547
"N2O",8,60,48.0153843061132,1.41970031174063
"SP",8,60,48.0153843061132,10.1436893598242
"d18O",8,60,48.0153843061132,4.65161433515563
"N2O",9,60,48.0153843061132,3.44528444727923
"SP",9,60,48.0153843061132,4.90873918441439
"d18O",9,60,48.0153843061132,5.74039952258671
"N2O",10,60,48.0153843061132,0.978100906409592
"SP",10,60,48.0153843061132,9.09790316074636
"d18O",10,60,48.0153843061132,2.94567602856516
"N2O",11,60,48.0153843061132,3.45005792106014
"SP",11,60,48.0153843061132,4.60795009907382
"d18O",11,60,48.0153843061132,5.32503237467025
"N2O",12,60,48.0153843061132,4.78422228726998
"SP",12,60,48.0153843061132,3.80624601242942
"d18O",12,60,48.0153843061132,4.58585086883281
"N2O",1,90,48.0153843061132,0.844778758489116
"SP",1,90,48.0153843061132,2.80600268059328
"d18O",1,90,48.0153843061132,4.55191584163928
"N2O",2,90,48.0153843061132,1.83839792395653
"SP",2,90,48.0153843061132,4.26953645261061
"d18O",2,90,48.0153843061132,4.00775577353984
"N2O",3,90,48.0153843061132,2.83251718674843
"SP",3,90,48.0153843061132,7.57859789585097
"d18O",3,90,48.0153843061132,3.251179584769
"N2O",4,90,48.0153843061132,5.22916129931098
"SP",4,90,48.0153843061132,6.00448901540714
"d18O",4,90,48.0153843061132,5.15546590406655
"N2O",5,90,48.0153843061132,0.336371801178794
"SP",5,90,48.0153843061132,9.86144484773222
"d18O",5,90,48.0153843061132,1.90713202568038
"N2O",6,90,48.0153843061132,0.257708981426861
"SP",6,90,48.0153843061132,3.1717903263466
"d18O",6,90,48.0153843061132,2.09393907786859
"N2O",7,90,48.0153843061132,1.99599652232841
"SP",7,90,48.0153843061132,6.99854624604905
"d18O",7,90,48.0153843061132,4.40385028788543
"N2O",8,90,48.0153843061132,1.92871812014674
"SP",8,90,48.0153843061132,10.7677773271411
"d18O",8,90,48.0153843061132,4.30755916111122
"N2O",9,90,48.0153843061132,5.85089704407741
"SP",9,90,48.0153843061132,4.07622558943263
"d18O",9,90,48.0153843061132,5.03572116913711
"N2O",10,90,48.0153843061132,1.14315205071161
"SP",10,90,48.0153843061132,9.73632244916311
"d18O",10,90,48.0153843061132,2.90250536493658
"N2O",11,90,48.0153843061132,6.28575385267824
"SP",11,90,48.0153843061132,3.75571605330836
"d18O",11,90,48.0153843061132,5.84699653278928
"N2O",12,90,48.0153843061132,6.59810039004263
"SP",12,90,48.0153843061132,3.07968157711536
"d18O",12,90,48.0153843061132,5.32839670771036
"N2O",1,120,48.0153843061132,1.00762454833664
"SP",1,120,48.0153843061132,3.14049103704285
"d18O",1,120,48.0153843061132,4.02886082000165
"N2O",2,120,48.0153843061132,2.08335429893277
"SP",2,120,48.0153843061132,3.36595948116769
"d18O",2,120,48.0153843061132,4.06630053752837
"N2O",3,120,48.0153843061132,3.7097137857578
"SP",3,120,48.0153843061132,6.46555699886969
"d18O",3,120,48.0153843061132,4.06857158199794
"N2O",4,120,48.0153843061132,6.65107657391136
"SP",4,120,48.0153843061132,3.46309403493652
"d18O",4,120,48.0153843061132,5.07525850575739
"N2O",5,120,48.0153843061132,0.308315836231542
"SP",5,120,48.0153843061132,6.71382220808555
"d18O",5,120,48.0153843061132,1.87603322389197
"N2O",6,120,48.0153843061132,0.330197083297123
"SP",6,120,48.0153843061132,9.39720347906256
"d18O",6,120,48.0153843061132,2.53019542044551
"N2O",7,120,48.0153843061132,2.46423742295993
"SP",7,120,48.0153843061132,5.19321717749299
"d18O",7,120,48.0153843061132,2.89105741635377
"N2O",8,120,48.0153843061132,1.94856281829862
"SP",8,120,48.0153843061132,10.5894556551909
"d18O",8,120,48.0153843061132,2.58913183213171
"N2O",9,120,48.0153843061132,7.09657737792633
"SP",9,120,48.0153843061132,6.21794035396816
"d18O",9,120,48.0153843061132,7.38587673622869
"N2O",10,120,48.0153843061132,1.05284777943817
"SP",10,120,48.0153843061132,6.54951006427815
"d18O",10,120,48.0153843061132,4.15717003594507
"N2O",11,120,48.0153843061132,7.48850353301735
"SP",11,120,48.0153843061132,3.8773876532769
"d18O",11,120,48.0153843061132,7.04602947180703
"N2O",12,120,48.0153843061132,8.73346095485699
"SP",12,120,48.0153843061132,3.22350551128146
"d18O",12,120,48.0153843061132,6.74489000856504
"N2O",1,7.5,51.0425122626391,0.702865976600923
"SP",1,7.5,51.0425122626391,8.6210667382764
"d18O",1,7.5,51.0425122626391,3.79849210747299
"N2O",2,7.5,51.0425122626391,0.056997932339922
"SP",2,7.5,51.0425122626391,6.79438923128451
"d18O",2,7.5,51.0425122626391,1.86698985663244
"N2O",3,7.5,51.0425122626391,0.230116153333625
"SP",3,7.5,51.0425122626391,6.02031132058005
"d18O",3,7.5,51.0425122626391,1.1944780501175
"N2O",4,7.5,51.0425122626391,0.417673968453382
"SP",4,7.5,51.0425122626391,6.30248559680086
"d18O",4,7.5,51.0425122626391,2.76269974617671
"N2O",5,7.5,51.0425122626391,0.162882394241221
"SP",5,7.5,51.0425122626391,7.34190127104644
"d18O",5,7.5,51.0425122626391,1.81032669099812
"N2O",6,7.5,51.0425122626391,0.64861527213091
"SP",6,7.5,51.0425122626391,9.60518766996519
"d18O",6,7.5,51.0425122626391,3.30128120238492
"N2O",7,7.5,51.0425122626391,0.256214327859746
"SP",7,7.5,51.0425122626391,11.3415771713342
"d18O",7,7.5,51.0425122626391,2.23442345589317
"N2O",8,7.5,51.0425122626391,0.636239930239918
"SP",8,7.5,51.0425122626391,9.8601287155424
"d18O",8,7.5,51.0425122626391,2.16072319916707
"N2O",9,7.5,51.0425122626391,0.100223799024676
"SP",9,7.5,51.0425122626391,11.5721565906229
"d18O",9,7.5,51.0425122626391,1.28428643741227
"N2O",10,7.5,51.0425122626391,0.184911874516433
"SP",10,7.5,51.0425122626391,13.748736618415
"d18O",10,7.5,51.0425122626391,2.44183004092179
"N2O",11,7.5,51.0425122626391,0.211453315822269
"SP",11,7.5,51.0425122626391,6.22045448893415
"d18O",11,7.5,51.0425122626391,1.80180437717671
"N2O",12,7.5,51.0425122626391,2.58683274972674
"SP",12,7.5,51.0425122626391,6.56614728676425
"d18O",12,7.5,51.0425122626391,4.55143687827964
"N2O",1,30,51.0425122626391,0.292150548324461
"SP",1,30,51.0425122626391,7.73023662992618
"d18O",1,30,51.0425122626391,1.93332912307443
"N2O",2,30,51.0425122626391,0.652974627046436
"SP",2,30,51.0425122626391,7.08412130890621
"d18O",2,30,51.0425122626391,2.52334718542225
"N2O",3,30,51.0425122626391,0.261782480838304
"SP",3,30,51.0425122626391,6.9682314035187
"d18O",3,30,51.0425122626391,3.26504274482748
"N2O",4,30,51.0425122626391,0.425131643881925
"SP",4,30,51.0425122626391,7.5272444992659
"d18O",4,30,51.0425122626391,2.30699185431104
"N2O",5,30,51.0425122626391,0.650606764367245
"SP",5,30,51.0425122626391,8.77381657386664
"d18O",5,30,51.0425122626391,2.40392922526006
"N2O",6,30,51.0425122626391,0.79553790790071
"SP",6,30,51.0425122626391,7.00680040634063
"d18O",6,30,51.0425122626391,1.52390069027507
"N2O",7,30,51.0425122626391,0.232262134038148
"SP",7,30,51.0425122626391,9.80037241386651
"d18O",7,30,51.0425122626391,1.82196342780009
"N2O",8,30,51.0425122626391,0.623532536787426
"SP",8,30,51.0425122626391,11.0163975314846
"d18O",8,30,51.0425122626391,2.2746451456353
"N2O",9,30,51.0425122626391,1.22920309255159
"SP",9,30,51.0425122626391,5.87844864399487
"d18O",9,30,51.0425122626391,3.20401015596973
"N2O",10,30,51.0425122626391,0.233005442211786
"SP",10,30,51.0425122626391,10.2116182944321
"d18O",10,30,51.0425122626391,2.68106117372176
"N2O",11,30,51.0425122626391,0.783752476492618
"SP",11,30,51.0425122626391,6.46639904404057
"d18O",11,30,51.0425122626391,3.97664127388805
"N2O",12,30,51.0425122626391,2.63176502908127
"SP",12,30,51.0425122626391,4.68265636574618
"d18O",12,30,51.0425122626391,3.1645453320534
"N2O",1,60,51.0425122626391,0.707113450092475
"SP",1,60,51.0425122626391,3.62300489401115
"d18O",1,60,51.0425122626391,3.48792746095102
"N2O",2,60,51.0425122626391,1.18771355448287
"SP",2,60,51.0425122626391,4.90053301118647
"d18O",2,60,51.0425122626391,3.18336013357514
"N2O",3,60,51.0425122626391,1.55832686103568
"SP",3,60,51.0425122626391,5.77071352740325
"d18O",3,60,51.0425122626391,3.46047005673596
"N2O",4,60,51.0425122626391,3.27973544723604
"SP",4,60,51.0425122626391,6.66751829626342
"d18O",4,60,51.0425122626391,3.86397366086213
"N2O",5,60,51.0425122626391,0.363939686588861
"SP",5,60,51.0425122626391,7.42479625573499
"d18O",5,60,51.0425122626391,1.65951502398317
"N2O",6,60,51.0425122626391,0.335810605020526
"SP",6,60,51.0425122626391,9.41479827454349
"d18O",6,60,51.0425122626391,1.34769806970562
"N2O",7,60,51.0425122626391,2.287805760197
"SP",7,60,51.0425122626391,6.10738461218493
"d18O",7,60,51.0425122626391,4.1004588505457
"N2O",8,60,51.0425122626391,1.40758587153908
"SP",8,60,51.0425122626391,10.0075079266207
"d18O",8,60,51.0425122626391,4.63253720587266
"N2O",9,60,51.0425122626391,3.49881213677319
"SP",9,60,51.0425122626391,5.13498474718675
"d18O",9,60,51.0425122626391,5.72779448303662
"N2O",10,60,51.0425122626391,0.978971908137956
"SP",10,60,51.0425122626391,9.32375187410401
"d18O",10,60,51.0425122626391,3.05872984882242
"N2O",11,60,51.0425122626391,3.46354786784088
"SP",11,60,51.0425122626391,4.43377139278176
"d18O",11,60,51.0425122626391,5.43996760905355
"N2O",12,60,51.0425122626391,4.72150770571351
"SP",12,60,51.0425122626391,3.92926389192212
"d18O",12,60,51.0425122626391,4.53550901055223
"N2O",1,90,51.0425122626391,0.883345142637997
"SP",1,90,51.0425122626391,2.76557580386497
"d18O",1,90,51.0425122626391,4.57743653170113
"N2O",2,90,51.0425122626391,1.90343580613919
"SP",2,90,51.0425122626391,4.23034835057677
"d18O",2,90,51.0425122626391,4.06413751473613
"N2O",3,90,51.0425122626391,2.92005735340569
"SP",3,90,51.0425122626391,7.57945665761799
"d18O",3,90,51.0425122626391,3.3614216823815
"N2O",4,90,51.0425122626391,5.04787314124368
"SP",4,90,51.0425122626391,5.86993297407542
"d18O",4,90,51.0425122626391,5.19320046387118
"N2O",5,90,51.0425122626391,0.342674947772156
"SP",5,90,51.0425122626391,9.46590121146555
"d18O",5,90,51.0425122626391,1.88446204832116
"N2O",6,90,51.0425122626391,0.233531711222592
"SP",6,90,51.0425122626391,3.34324974428241
"d18O",6,90,51.0425122626391,2.29033843375301
"N2O",7,90,51.0425122626391,2.09604694108999
"SP",7,90,51.0425122626391,7.04559862823452
"d18O",7,90,51.0425122626391,4.15850195416505
"N2O",8,90,51.0425122626391,1.97477159405779
"SP",8,90,51.0425122626391,11.2988994740669
"d18O",8,90,51.0425122626391,4.27887101257263
"N2O",9,90,51.0425122626391,5.72555443501632
"SP",9,90,51.0425122626391,4.30787563980831
"d18O",9,90,51.0425122626391,5.29078420189723
"N2O",10,90,51.0425122626391,1.18095395642986
"SP",10,90,51.0425122626391,9.67564505364349
"d18O",10,90,51.0425122626391,2.90939518854577
"N2O",11,90,51.0425122626391,6.84374765109931
"SP",11,90,51.0425122626391,3.78907983006009
"d18O",11,90,51.0425122626391,5.9200387159656
"N2O",12,90,51.0425122626391,6.79465045134858
"SP",12,90,51.0425122626391,3.30071838405621
"d18O",12,90,51.0425122626391,5.58947466164088
"N2O",1,120,51.0425122626391,1.05725272537607
"SP",1,120,51.0425122626391,3.2583792742666
"d18O",1,120,51.0425122626391,4.09249995207476
"N2O",2,120,51.0425122626391,2.0838479626377
"SP",2,120,51.0425122626391,3.33006756870573
"d18O",2,120,51.0425122626391,4.0795824691344
"N2O",3,120,51.0425122626391,3.67016346508067
"SP",3,120,51.0425122626391,7.0554249900528
"d18O",3,120,51.0425122626391,4.07099699783136
"N2O",4,120,51.0425122626391,6.90249845986375
"SP",4,120,51.0425122626391,3.56783230884427
"d18O",4,120,51.0425122626391,5.05436226164851
"N2O",5,120,51.0425122626391,0.330861410188431
"SP",5,120,51.0425122626391,6.78550502661873
"d18O",5,120,51.0425122626391,2.03767733355902
"N2O",6,120,51.0425122626391,0.33655510314734
"SP",6,120,51.0425122626391,9.56741488849944
"d18O",6,120,51.0425122626391,2.50885933921173
"N2O",7,120,51.0425122626391,2.56488548717794
"SP",7,120,51.0425122626391,5.32625618420896
"d18O",7,120,51.0425122626391,2.95474998330059
"N2O",8,120,51.0425122626391,1.91760496788557
"SP",8,120,51.0425122626391,10.138747180261
"d18O",8,120,51.0425122626391,2.68532816528995
"N2O",9,120,51.0425122626391,7.48253087826913
"SP",9,120,51.0425122626391,5.92892695147615
"d18O",9,120,51.0425122626391,7.62255000764745
"N2O",10,120,51.0425122626391,1.10567059227007
"SP",10,120,51.0425122626391,6.5035971162645
"d18O",10,120,51.0425122626391,4.19703600407911
"N2O",11,120,51.0425122626391,7.55877431457175
"SP",11,120,51.0425122626391,3.85667591029912
"d18O",11,120,51.0425122626391,6.86283187310198
"N2O",12,120,51.0425122626391,8.83349289747855
"SP",12,120,51.0425122626391,3.22577282978829
"d18O",12,120,51.0425122626391,6.9357942617353
"N2O",1,7.5,54.2604853784322,0.701885807698969
"SP",1,7.5,54.2604853784322,8.84611317955279
"d18O",1,7.5,54.2604853784322,3.47861049188954
"N2O",2,7.5,54.2604853784322,0.0546349451486391
"SP",2,7.5,54.2604853784322,7.08352646106614
"d18O",2,7.5,54.2604853784322,1.83762303816453
"N2O",3,7.5,54.2604853784322,0.222138831588897
"SP",3,7.5,54.2604853784322,5.97917629364203
"d18O",3,7.5,54.2604853784322,1.25745404845868
"N2O",4,7.5,54.2604853784322,0.424549588740516
"SP",4,7.5,54.2604853784322,6.46904545958039
"d18O",4,7.5,54.2604853784322,2.8137892092945
"N2O",5,7.5,54.2604853784322,0.163211980246217
"SP",5,7.5,54.2604853784322,7.51136714650152
"d18O",5,7.5,54.2604853784322,1.81805527986794
"N2O",6,7.5,54.2604853784322,0.641669361524991
"SP",6,7.5,54.2604853784322,8.993259141617
"d18O",6,7.5,54.2604853784322,3.32950241534389
"N2O",7,7.5,54.2604853784322,0.254693014752092
"SP",7,7.5,54.2604853784322,11.1482199273132
"d18O",7,7.5,54.2604853784322,2.4478241309931
"N2O",8,7.5,54.2604853784322,0.639875986152808
"SP",8,7.5,54.2604853784322,10.3628485634326
"d18O",8,7.5,54.2604853784322,2.22126268322776
"N2O",9,7.5,54.2604853784322,0.101045918793975
"SP",9,7.5,54.2604853784322,11.6055199267917
"d18O",9,7.5,54.2604853784322,1.2763915631608
"N2O",10,7.5,54.2604853784322,0.183122395246463
"SP",10,7.5,54.2604853784322,14.1592428316862
"d18O",10,7.5,54.2604853784322,2.30537144045065
"N2O",11,7.5,54.2604853784322,0.205931254478749
"SP",11,7.5,54.2604853784322,6.28872482550094
"d18O",11,7.5,54.2604853784322,1.77864663594376
"N2O",12,7.5,54.2604853784322,2.5625734294675
"SP",12,7.5,54.2604853784322,6.50015116756989
"d18O",12,7.5,54.2604853784322,4.53455905081629
"N2O",1,30,54.2604853784322,0.311432406854542
"SP",1,30,54.2604853784322,7.44350819549675
"d18O",1,30,54.2604853784322,2.09031204416791
"N2O",2,30,54.2604853784322,0.659861134211436
"SP",2,30,54.2604853784322,6.74146700940391
"d18O",2,30,54.2604853784322,2.7377469341952
"N2O",3,30,54.2604853784322,0.26316248616689
"SP",3,30,54.2604853784322,6.91114752709965
"d18O",3,30,54.2604853784322,3.2902412449589
"N2O",4,30,54.2604853784322,0.42107347143847
"SP",4,30,54.2604853784322,7.16115204982068
"d18O",4,30,54.2604853784322,2.4085511488804
"N2O",5,30,54.2604853784322,0.63862126701671
"SP",5,30,54.2604853784322,8.55627269693231
"d18O",5,30,54.2604853784322,2.49497934830572
"N2O",6,30,54.2604853784322,0.788862175614268
"SP",6,30,54.2604853784322,7.10593351233573
"d18O",6,30,54.2604853784322,1.56030012578791
"N2O",7,30,54.2604853784322,0.235610683289545
"SP",7,30,54.2604853784322,9.80553832532559
"d18O",7,30,54.2604853784322,1.93641078435234
"N2O",8,30,54.2604853784322,0.62115180820656
"SP",8,30,54.2604853784322,10.8543746011358
"d18O",8,30,54.2604853784322,2.32868988493345
"N2O",9,30,54.2604853784322,1.23752857005216
"SP",9,30,54.2604853784322,6.05592181205493
"d18O",9,30,54.2604853784322,3.17274829053111
"N2O",10,30,54.2604853784322,0.229437799213052
"SP",10,30,54.2604853784322,10.2018162379372
"d18O",10,30,54.2604853784322,2.63743286318314
"N2O",11,30,54.2604853784322,0.762122386044953
"SP",11,30,54.2604853784322,6.20381286472143
"d18O",11,30,54.2604853784322,4.23953464572883
"N2O",12,30,54.2604853784322,2.60818761717703
"SP",12,30,54.2604853784322,4.81858864168466
"d18O",12,30,54.2604853784322,3.25191163710691
"N2O",1,60,54.2604853784322,0.692709594795059
"SP",1,60,54.2604853784322,3.9032257500422
"d18O",1,60,54.2604853784322,3.34891921316514
"N2O",2,60,54.2604853784322,1.25934974240058
"SP",2,60,54.2604853784322,4.93981475367475
"d18O",2,60,54.2604853784322,3.07598038564682
"N2O",3,60,54.2604853784322,1.56509977979174
"SP",3,60,54.2604853784322,6.10480202698686
"d18O",3,60,54.2604853784322,3.51984311779308
"N2O",4,60,54.2604853784322,3.31634356355347
"SP",4,60,54.2604853784322,7.0157318964224
"d18O",4,60,54.2604853784322,3.91820144689233
"N2O",5,60,54.2604853784322,0.380012746332718
"SP",5,60,54.2604853784322,7.28596093966285
"d18O",5,60,54.2604853784322,1.57187931059093
"N2O",6,60,54.2604853784322,0.331843212910375
"SP",6,60,54.2604853784322,9.43955805608351
"d18O",6,60,54.2604853784322,1.37117428935271
"N2O",7,60,54.2604853784322,2.3890011427465
"SP",7,60,54.2604853784322,6.13171281934928
"d18O",7,60,54.2604853784322,4.06637962496742
"N2O",8,60,54.2604853784322,1.41335424226659
"SP",8,60,54.2604853784322,10.3727138473387
"d18O",8,60,54.2604853784322,4.71999293845235
"N2O",9,60,54.2604853784322,3.57874146052662
"SP",9,60,54.2604853784322,5.01037365270812
"d18O",9,60,54.2604853784322,5.72271563982494
"N2O",10,60,54.2604853784322,0.995069662963307
"SP",10,60,54.2604853784322,9.48412451048074
"d18O",10,60,54.2604853784322,3.0994914059465
"N2O",11,60,54.2604853784322,3.51247922383036
"SP",11,60,54.2604853784322,4.6437937448974
"d18O",11,60,54.2604853784322,5.71318488052723
"N2O",12,60,54.2604853784322,4.76029973018171
"SP",12,60,54.2604853784322,3.85234099806617
"d18O",12,60,54.2604853784322,4.66710171957518
"N2O",1,90,54.2604853784322,0.909728985123827
"SP",1,90,54.2604853784322,2.76344596813103
"d18O",1,90,54.2604853784322,4.44645270303517
"N2O",2,90,54.2604853784322,1.95365568110355
"SP",2,90,54.2604853784322,4.11648745851176
"d18O",2,90,54.2604853784322,4.25756703856663
"N2O",3,90,54.2604853784322,2.96207474274888
"SP",3,90,54.2604853784322,7.26656967978629
"d18O",3,90,54.2604853784322,3.34374207942466
"N2O",4,90,54.2604853784322,5.40237184627835
"SP",4,90,54.2604853784322,6.02895207895843
"d18O",4,90,54.2604853784322,5.35920478096053
"N2O",5,90,54.2604853784322,0.338584312205272
"SP",5,90,54.2604853784322,9.33041563491267
"d18O",5,90,54.2604853784322,1.91523687292798
"N2O",6,90,54.2604853784322,0.314524127238325
"SP",6,90,54.2604853784322,3.27820606344077
"d18O",6,90,54.2604853784322,2.09127841612135
"N2O",7,90,54.2604853784322,2.13422060773103
"SP",7,90,54.2604853784322,7.01884324803734
"d18O",7,90,54.2604853784322,4.29036633232325
"N2O",8,90,54.2604853784322,1.9862469688614
"SP",8,90,54.2604853784322,11.2659308660258
"d18O",8,90,54.2604853784322,4.31670638693891
"N2O",9,90,54.2604853784322,5.58091145807044
"SP",9,90,54.2604853784322,4.25036212396754
"d18O",9,90,54.2604853784322,5.38457279781561
"N2O",10,90,54.2604853784322,1.16745814490005
"SP",10,90,54.2604853784322,9.84274785395586
"d18O",10,90,54.2604853784322,2.79091846137634
"N2O",11,90,54.2604853784322,6.53271234742652
"SP",11,90,54.2604853784322,3.68790281755054
"d18O",11,90,54.2604853784322,5.89539272791334
"N2O",12,90,54.2604853784322,6.91297280432979
"SP",12,90,54.2604853784322,3.10278173918856
"d18O",12,90,54.2604853784322,5.6964277217278
"N2O",1,120,54.2604853784322,1.09212194989755
"SP",1,120,54.2604853784322,3.23798305712595
"d18O",1,120,54.2604853784322,4.21401548627177
"N2O",2,120,54.2604853784322,2.15215722230276
"SP",2,120,54.2604853784322,3.28823620798048
"d18O",2,120,54.2604853784322,4.16398011733802
"N2O",3,120,54.2604853784322,3.80853367673788
"SP",3,120,54.2604853784322,7.41787448742603
"d18O",3,120,54.2604853784322,4.11809686384864
"N2O",4,120,54.2604853784322,6.61127084461512
"SP",4,120,54.2604853784322,3.45211468979004
"d18O",4,120,54.2604853784322,5.20693914136539
"N2O",5,120,54.2604853784322,0.323552775451806
"SP",5,120,54.2604853784322,6.57508407470563
"d18O",5,120,54.2604853784322,1.93344110056981
"N2O",6,120,54.2604853784322,0.330809789365641
"SP",6,120,54.2604853784322,9.53300669830732
"d18O",6,120,54.2604853784322,2.61630031413414
"N2O",7,120,54.2604853784322,2.70698141139517
"SP",7,120,54.2604853784322,5.21132208404792
"d18O",7,120,54.2604853784322,2.97904035370432
"N2O",8,120,54.2604853784322,1.8863093769184
"SP",8,120,54.2604853784322,10.5376656365077
"d18O",8,120,54.2604853784322,2.61211965438485
"N2O",9,120,54.2604853784322,7.2040362280046
"SP",9,120,54.2604853784322,5.97211698686002
"d18O",9,120,54.2604853784322,7.62201381947886
"N2O",10,120,54.2604853784322,1.08281793889004
"SP",10,120,54.2604853784322,6.46096115116862
"d18O",10,120,54.2604853784322,4.08827967157179
"N2O",11,120,54.2604853784322,8.05441758840387
"SP",11,120,54.2604853784322,4.03459090191775
"d18O",11,120,54.2604853784322,7.13754452660205
"N2O",12,120,54.2604853784322,8.69459730092046
"SP",12,120,54.2604853784322,3.16916652248196
"d18O",12,120,54.2604853784322,6.5155501063952
"N2O",1,7.5,57.6813354788198,0.706000761668411
"SP",1,7.5,57.6813354788198,8.93943135760317
"d18O",1,7.5,57.6813354788198,3.73890454495645
"N2O",2,7.5,57.6813354788198,0.0554903295215253
"SP",2,7.5,57.6813354788198,7.03707492812515
"d18O",2,7.5,57.6813354788198,1.85546929615691
"N2O",3,7.5,57.6813354788198,0.231120804831603
"SP",3,7.5,57.6813354788198,6.10611971554652
"d18O",3,7.5,57.6813354788198,1.21611516850812
"N2O",4,7.5,57.6813354788198,0.416096425307661
"SP",4,7.5,57.6813354788198,6.44221607291551
"d18O",4,7.5,57.6813354788198,2.99688209035607
"N2O",5,7.5,57.6813354788198,0.157990713107346
"SP",5,7.5,57.6813354788198,7.22249260826782
"d18O",5,7.5,57.6813354788198,1.78888480252407
"N2O",6,7.5,57.6813354788198,0.651222155179646
"SP",6,7.5,57.6813354788198,9.10145616265435
"d18O",6,7.5,57.6813354788198,3.40705221275582
"N2O",7,7.5,57.6813354788198,0.252813783225583
"SP",7,7.5,57.6813354788198,11.6655120276666
"d18O",7,7.5,57.6813354788198,2.29441755771983
"N2O",8,7.5,57.6813354788198,0.638471209106502
"SP",8,7.5,57.6813354788198,10.2733372865388
"d18O",8,7.5,57.6813354788198,2.25243920336326
"N2O",9,7.5,57.6813354788198,0.100636316937959
"SP",9,7.5,57.6813354788198,11.6825766888052
"d18O",9,7.5,57.6813354788198,1.26382313572434
"N2O",10,7.5,57.6813354788198,0.17810930291572
"SP",10,7.5,57.6813354788198,13.8586105472638
"d18O",10,7.5,57.6813354788198,2.3398597260441
"N2O",11,7.5,57.6813354788198,0.206593197505577
"SP",11,7.5,57.6813354788198,6.16467133340136
"d18O",11,7.5,57.6813354788198,1.77744869844033
"N2O",12,7.5,57.6813354788198,2.58931057996352
"SP",12,7.5,57.6813354788198,6.86216630568953
"d18O",12,7.5,57.6813354788198,4.57900665860401
"N2O",1,30,57.6813354788198,0.313293256923168
"SP",1,30,57.6813354788198,7.60710591750842
"d18O",1,30,57.6813354788198,2.20197499175001
"N2O",2,30,57.6813354788198,0.662896295590445
"SP",2,30,57.6813354788198,6.78278685197501
"d18O",2,30,57.6813354788198,2.65772748186251
"N2O",3,30,57.6813354788198,0.265460337618498
"SP",3,30,57.6813354788198,7.18469698113742
"d18O",3,30,57.6813354788198,3.14973471577132
"N2O",4,30,57.6813354788198,0.427929686220379
"SP",4,30,57.6813354788198,7.6459372855759
"d18O",4,30,57.6813354788198,2.53592177714939
"N2O",5,30,57.6813354788198,0.655134147969204
"SP",5,30,57.6813354788198,8.81503865782516
"d18O",5,30,57.6813354788198,2.36311875382779
"N2O",6,30,57.6813354788198,0.792020510873853
"SP",6,30,57.6813354788198,7.30489892262853
"d18O",6,30,57.6813354788198,1.53026951805764
"N2O",7,30,57.6813354788198,0.230275086768386
"SP",7,30,57.6813354788198,9.7047898189116
"d18O",7,30,57.6813354788198,2.01127535747529
"N2O",8,30,57.6813354788198,0.625030590512382
"SP",8,30,57.6813354788198,10.8822867343493
"d18O",8,30,57.6813354788198,2.36450665564951
"N2O",9,30,57.6813354788198,1.19344663733667
"SP",9,30,57.6813354788198,5.88698779344446
"d18O",9,30,57.6813354788198,3.2732688561176
"N2O",10,30,57.6813354788198,0.228914034186491
"SP",10,30,57.6813354788198,11.0114873996299
"d18O",10,30,57.6813354788198,2.69568288250254
"N2O",11,30,57.6813354788198,0.793506534336838
"SP",11,30,57.6813354788198,6.625302505815
"d18O",11,30,57.6813354788198,4.04315160548608
"N2O",12,30,57.6813354788198,2.64441881753343
"SP",12,30,57.6813354788198,4.56042554672802
"d18O",12,30,57.6813354788198,3.1873125317634
"N2O",1,60,57.6813354788198,0.70669843305182
"SP",1,60,57.6813354788198,3.7763013185523
"d18O",1,60,57.6813354788198,3.48696089060834
"N2O",2,60,57.6813354788198,1.25405570838343
"SP",2,60,57.6813354788198,4.81520742910361
"d18O",2,60,57.6813354788198,3.09955499236195
"N2O",3,60,57.6813354788198,1.57890693152099
"SP",3,60,57.6813354788198,5.97299102017444
"d18O",3,60,57.6813354788198,3.59821881078386
"N2O",4,60,57.6813354788198,3.28079087078607
